fecha,tienda,producto,precio_unitario,cantidad
2024-06-18,"Fox, Brown and Hamilton",Portátil,1532.47,2
2024-06-14,"Campbell, Jones and Rogers",Portátil,944.38,3
2024-08-13,"Ramirez, Arroyo and Cantu",Tablet,982.57,2
2024-06-30,"Garrett, Henderson and Banks",Accesorio,147.63,1
2024-12-18,Nguyen-Vega,Tablet,1011.04,5
2024-10-14,Matthews PLC,Portátil,211.1,3
2025-03-15,Rogers-Phillips,Portátil,1503.18,1
2025-04-12,Thompson-Wright,Portátil,185.02,2
2024-11-10,Byrd-Anderson,Accesorio,67.38,5
2024-08-17,Moses-Garcia,Portátil,312.37,3
2025-05-12,Wang-Taylor,Móvil,1355.38,4
2024-10-03,Curtis LLC,Tablet,1215.85,5
2025-03-20,Gentry-Fleming,Móvil,480.28,3
2025-02-20,Thomas-Tucker,Móvil,748.41,1
2024-11-01,"Lee, Phillips and Kane",Móvil,260.2,5
2025-04-23,Rodriguez-Mueller,Accesorio,970.39,1
2025-05-16,"Goodwin, Gray and Scott",Tablet,799.59,5
2024-06-25,"Kline, Castro and Wiley",Accesorio,1970.65,4
2024-11-13,"Fitzgerald, Hancock and Horton",Tablet,1373.62,2
2025-04-14,Patel-Griffin,Móvil,94.74,2
2025-01-26,Brown Ltd,Portátil,1887.7,4
2025-04-05,Ellis-Hernandez,Móvil,1643.71,4
2024-11-16,Gordon PLC,Accesorio,761.49,5
2024-09-07,"Cole, Carr and Stewart",Móvil,655.24,5
2024-11-26,Jones and Sons,Tablet,564.55,5
2024-09-23,Koch Inc,Móvil,1977.58,4
2024-11-17,Kelly-Santiago,Móvil,615.69,1
2024-12-20,House LLC,Portátil,1393.95,2
2025-06-07,Payne-Nelson,Portátil,1114.9,1
2024-06-14,Olson PLC,Portátil,643.18,4
2024-08-25,Jones-Hicks,Portátil,673.28,5
2024-11-23,Hartman-White,Portátil,1140.98,3
2024-11-18,"Orr, Taylor and Williams",Tablet,456.52,2
2025-06-03,Barnett Ltd,Accesorio,1760.95,4
2024-08-10,Maynard Group,Móvil,1472.78,2
2024-07-26,Price-Webb,Móvil,674.52,4
2024-08-19,Moore and Sons,Móvil,793.71,2
2024-06-14,"Deleon, Ellis and Hunter",Portátil,224.35,1
2025-01-09,"Wilson, Young and Thornton",Portátil,1458.64,5
2024-08-18,James-Smith,Portátil,1076.33,5
2024-12-27,"Dickerson, Hutchinson and Cook",Móvil,178.63,4
2024-12-09,"Lewis, Valdez and Williams",Portátil,1467.88,3
2025-05-28,Harris LLC,Portátil,388.31,2
2024-07-09,Underwood Group,Tablet,1413.09,3
2024-10-14,Martinez PLC,Portátil,703.45,5
2024-10-09,"Mayer, Adams and Wu",Móvil,1268.74,1
2025-01-19,Glenn-Lang,Móvil,146.27,3
2025-04-07,Doyle Inc,Móvil,1285.05,4
2024-11-15,Jimenez Group,Accesorio,222.61,4
2024-07-19,Cobb-Wright,Accesorio,382.27,1
2024-11-22,Bowers Ltd,Portátil,323.64,2
2025-01-15,"Dillon, Freeman and Parker",Accesorio,1063.83,3
2025-05-26,Hughes Group,Tablet,1570.63,3
2024-07-13,"Walsh, Abbott and James",Accesorio,1701.27,3
2024-12-14,"Ellis, Lopez and Miller",Móvil,193.62,1
2024-10-21,Zimmerman-Marsh,Portátil,1959.98,5
2025-04-13,"Nguyen, Compton and Whitaker",Móvil,1364.97,2
2024-11-19,Mills LLC,Portátil,1730.94,4
2025-03-18,"Porter, Jones and Jackson",Accesorio,1863.24,5
2024-12-15,Burton LLC,Accesorio,1256.53,3
2024-07-22,"Munoz, Mason and Thompson",Móvil,234.6,5
2024-08-27,Parks-Jackson,Portátil,1506.64,2
2025-01-30,Harris and Sons,Accesorio,1232.49,4
2025-01-09,"Davenport, Warren and Randall",Accesorio,1480.22,3
2025-05-15,Edwards Inc,Portátil,1527.06,1
2024-06-18,"Short, Lewis and Booker",Accesorio,1633.97,4
2025-02-10,Roberts LLC,Accesorio,1395.65,1
2025-05-25,Leblanc-Bell,Accesorio,983.5,2
2024-11-25,Jones-Greer,Móvil,847.88,2
2025-02-12,Gross Group,Accesorio,1112.26,3
2025-02-05,Myers-Phillips,Portátil,221.17,4
2024-11-12,"Monroe, Ray and Mcclain",Móvil,946.79,4
2024-11-07,"Collins, Alexander and Morales",Móvil,1204.64,2
2025-05-15,"Shah, Walton and Ross",Accesorio,892.9,4
2024-10-27,Ball-Cruz,Portátil,1161.26,2
2025-04-24,Kaufman-Williams,Accesorio,1304.98,1
2024-10-20,Porter Ltd,Accesorio,1979.55,3
2025-05-18,"Taylor, Graham and Rivera",Móvil,415.16,5
2024-10-08,Jones LLC,Portátil,954.41,5
2024-07-05,"Hanson, Stone and Moreno",Móvil,1626.43,5
2025-01-16,"Freeman, Thomas and Ward",Portátil,314.38,3
2025-03-10,Jackson Group,Accesorio,986.53,2
2024-07-11,"Spencer, Schwartz and Perry",Accesorio,679.3,5
2025-01-21,"Serrano, Mcdonald and Shelton",Accesorio,791.35,1
2025-02-04,Glover-Hill,Móvil,1828.66,3
2024-07-05,Taylor-Perry,Portátil,668.32,1
2025-05-30,Silva and Sons,Tablet,293.36,4
2024-08-11,Scott Inc,Portátil,1789.29,4
2024-08-22,"Horton, Cooke and Hoover",Tablet,991.55,5
2024-09-08,Prince Inc,Móvil,1164.73,2
2025-05-16,"Baker, Smith and Gomez",Tablet,1741.43,3
2024-12-13,Cooper-Jimenez,Portátil,1092.05,4
2024-10-26,"Roberts, Hernandez and Long",Portátil,1314.16,3
2024-10-16,Lee-Franklin,Accesorio,126.79,3
2025-05-21,Gibson-Mckay,Portátil,58.51,5
2024-08-29,Pineda PLC,Móvil,560.69,5
2025-04-30,Santos Group,Móvil,1069.56,4
2025-02-28,Douglas LLC,Accesorio,731.68,4
2024-10-18,Moses-Sloan,Portátil,1271.6,1
2024-11-18,Sandoval and Sons,Móvil,1199.82,1
2025-04-04,"Joseph, Andrews and Page",Portátil,248.27,2
2025-03-12,Beck-Jones,Tablet,1285.56,1
2025-02-07,Murphy Ltd,Accesorio,1679.45,1
2024-11-01,Schwartz PLC,Accesorio,586.71,5
2025-01-23,"Kaiser, Hampton and Hendricks",Portátil,832.93,5
2024-11-18,Valencia-Villa,Tablet,341.01,2
2024-10-03,Fisher-Rush,Móvil,492.77,2
2025-01-15,Solis-Sutton,Accesorio,1229.22,1
2024-12-26,Reynolds LLC,Portátil,799.66,1
2025-04-15,Burch-Ellis,Portátil,1575.8,4
2024-11-18,"Acosta, Obrien and Downs",Móvil,88.64,2
2024-07-16,Anderson Group,Tablet,1581.72,4
2025-04-06,"Blake, Frazier and Shea",Accesorio,320.84,5
2024-10-05,"Figueroa, Shields and Copeland",Accesorio,758.79,4
2024-08-20,"Gibson, Garcia and Anderson",Tablet,1988.58,3
2025-03-23,Walsh-Armstrong,Accesorio,1774.05,1
2025-01-31,Simon-Reyes,Tablet,644.9,5
2025-04-11,"Nelson, Barker and Hernandez",Tablet,1807.52,4
2024-07-17,Coleman-Robinson,Tablet,146.91,4
2025-03-29,"Lewis, Gregory and Johnson",Accesorio,1588.52,3
2024-08-08,Dennis Group,Tablet,543.65,3
2024-07-29,Nunez Inc,Móvil,546.05,1
2025-05-28,Young Ltd,Tablet,792.59,4
2024-12-10,Blackburn-Larson,Accesorio,740.17,5
2024-12-22,Jones-Hill,Móvil,1349.2,3
2024-08-10,Henson PLC,Móvil,1583.77,5
2024-09-29,Williams-Ramirez,Móvil,1339.63,3
2024-06-18,"Burke, Mclaughlin and Wright",Accesorio,1278.46,4
2024-08-19,Wyatt Ltd,Accesorio,470.88,4
2025-05-23,"Franklin, Owens and Taylor",Tablet,1059.29,2
2024-09-19,Reilly-Harris,Móvil,107.13,4
2024-06-21,"Smith, Washington and Caldwell",Accesorio,761.59,4
2024-08-15,"Murphy, Norris and Mcmillan",Portátil,1852.41,5
2024-07-30,Wells-Day,Tablet,525.22,4
2024-12-09,Cooper-Alexander,Móvil,1330.93,3
2024-07-06,Wallace Group,Tablet,525.52,4
2025-05-25,Flores-Grant,Tablet,1739.72,1
2024-07-22,Pace-White,Tablet,96.37,3
2024-11-02,Rodriguez-Vance,Tablet,1609.43,3
2024-09-11,Lindsey PLC,Portátil,1211.97,5
2025-03-12,Lawson and Sons,Tablet,831.74,2
2024-11-29,Collier Inc,Portátil,149.72,2
2024-10-17,"Garcia, Dyer and Rivas",Tablet,385.82,5
2024-09-02,Hudson Group,Móvil,1155.93,4
2024-08-09,"Bond, Ryan and Austin",Accesorio,493.19,4
2025-05-03,"White, Roberts and Griffin",Móvil,1696.85,5
2024-08-21,"Wilkerson, Cunningham and Guerra",Tablet,575.8,3
2025-01-19,"Lin, Walker and Ellison",Portátil,521.29,1
2025-02-20,Hernandez Group,Portátil,872.33,3
2024-10-17,Bradley LLC,Tablet,264.38,1
2024-10-06,"Mora, Rush and Pham",Móvil,1393.8,1
2024-07-13,"Davis, Shepard and Lopez",Tablet,1985.29,1
2024-08-16,"Myers, Valdez and Chambers",Móvil,1920.87,1
2025-01-17,Smith LLC,Tablet,458.95,2
2025-04-14,Long and Sons,Portátil,321.57,4
2024-11-03,King-Colon,Tablet,1554.97,2
2025-03-14,"Stokes, Barnes and Davis",Móvil,1513.66,5
2024-08-05,"Wolf, Leblanc and Smith",Tablet,416.78,1
2024-07-03,"Hernandez, Gillespie and Rosario",Portátil,327.36,3
2024-11-05,"Allen, Moore and Romero",Portátil,585.8,2
2025-04-19,"Orr, Mora and Dorsey",Accesorio,748.04,4
2024-10-07,Rodriguez-Guzman,Tablet,340.52,4
2024-08-31,"Christensen, Robinson and Smith",Accesorio,1816.92,3
2025-01-14,Wade and Sons,Portátil,1399.21,5
2025-01-31,Peterson Ltd,Tablet,1017.02,5
2025-04-23,"Bernard, Frederick and Dyer",Móvil,1130.31,3
2024-09-24,Arnold-Martinez,Tablet,620.48,1
2024-08-12,"Parker, Ford and Johnson",Tablet,1282.25,4
2024-09-26,Little-Robinson,Portátil,1606.46,1
2025-02-28,Gomez-Mccormick,Móvil,682.15,1
2025-03-18,Foley-Rice,Accesorio,1347.85,3
2025-05-22,Cook Ltd,Tablet,1666.15,3
2024-11-10,Cook Group,Móvil,1392.84,1
2024-10-05,Edwards Inc,Accesorio,314.64,2
2025-04-08,"Richardson, Cobb and Cameron",Portátil,860.68,2
2024-12-12,"Craig, Howard and Montoya",Móvil,912.41,4
2024-10-23,"Ortiz, Mccormick and Smith",Portátil,1995.49,2
2025-03-27,"Dorsey, Hull and Perez",Portátil,1352.21,4
2024-09-01,"Edwards, White and Cameron",Tablet,1928.48,2
2025-03-09,"Scott, Taylor and Smith",Accesorio,551.79,1
2024-08-10,Nguyen Ltd,Móvil,1518.85,1
2024-09-18,Castillo-Matthews,Tablet,1075.15,5
2024-10-25,"Gonzalez, Davidson and Hall",Accesorio,814.9,1
2024-11-05,Nelson LLC,Portátil,876.6,2
2024-08-04,Parker-Brown,Portátil,1226.84,4
2025-01-25,Williams-Jones,Móvil,89.35,2
2025-03-29,White PLC,Tablet,1902.15,4
2024-08-04,Harvey and Sons,Accesorio,1885.0,3
2024-10-23,Collins Ltd,Tablet,113.35,3
2024-08-21,Martin Ltd,Móvil,1839.49,2
2024-10-26,Moran Ltd,Accesorio,909.39,1
2025-02-12,Bradley-Hurst,Móvil,1906.92,2
2025-01-02,Murray Group,Tablet,1574.21,5
2025-02-15,"Vargas, Murphy and Morrison",Portátil,651.72,3
2025-05-16,Ryan-Lewis,Portátil,1332.26,2
2025-06-13,Walton-Powell,Portátil,333.24,5
2025-02-19,Williams Group,Móvil,831.44,3
2024-12-15,Turner-Jordan,Portátil,1725.09,2
2024-11-03,"Parker, Hoffman and Reynolds",Móvil,1581.59,2
2025-02-18,Frazier PLC,Portátil,530.32,2
2025-01-30,Holmes PLC,Accesorio,755.53,3
2024-08-10,"Paul, Whitehead and Smith",Accesorio,788.26,2
2024-10-10,"White, Cobb and Simmons",Portátil,264.89,3
2025-01-07,Bennett PLC,Tablet,1201.42,3
2025-03-14,Clark and Sons,Tablet,428.46,1
2024-10-10,"Briggs, Freeman and Chen",Móvil,1311.45,2
2024-10-02,Weeks-Wilkins,Accesorio,1771.72,3
2025-01-20,Wells Inc,Móvil,1834.94,1
2025-03-06,Mcdonald-Lee,Portátil,1387.07,2
2025-02-13,King LLC,Accesorio,993.11,1
2025-04-29,Butler-Garcia,Tablet,80.81,2
2024-10-20,Greene-Manning,Portátil,1900.01,4
2024-07-14,Baird PLC,Móvil,810.16,3
2024-11-04,"Cervantes, Hughes and Rodgers",Portátil,1823.92,2
2024-12-20,"Sosa, Bender and Jensen",Móvil,1043.01,4
2024-08-14,Munoz-Mercer,Móvil,1386.35,1
2025-05-04,Frazier Ltd,Portátil,1475.75,4
2025-02-15,"Ward, Meyer and Simmons",Móvil,1649.19,2
2025-02-26,Marsh-Hall,Móvil,241.0,5
2024-09-30,Horn PLC,Móvil,824.29,1
2024-09-04,"Young, Garcia and Wright",Tablet,913.17,4
2024-06-23,Riley-Lee,Accesorio,1567.13,1
2024-12-01,"Jones, Taylor and Wall",Portátil,750.02,5
2025-05-15,Sheppard-Morrison,Accesorio,1000.28,4
2025-03-27,"Booker, Arnold and Smith",Tablet,725.2,5
2025-03-23,Moore Inc,Portátil,777.66,2
2024-07-11,Davis LLC,Portátil,545.88,3
2024-08-18,Burton and Sons,Portátil,70.19,2
2025-01-11,Hernandez-Jones,Portátil,305.32,4
2024-08-23,Walsh-Jennings,Móvil,1142.9,5
2025-02-16,Tate-Wheeler,Portátil,1779.76,3
2024-08-16,Washington and Sons,Tablet,1766.97,2
2024-09-10,"Larson, Simmons and Lopez",Tablet,1030.85,4
2025-04-14,Dean PLC,Accesorio,142.1,1
2024-06-19,Davis Group,Tablet,66.59,2
2024-12-07,Ross-Johnston,Tablet,845.77,4
2025-02-20,Lyons Ltd,Tablet,630.32,1
2024-07-21,"Fowler, Walton and Miller",Móvil,518.18,4
2024-11-29,Cameron-Stephenson,Portátil,137.07,2
2025-04-09,Crosby LLC,Móvil,920.49,1
2024-12-23,Esparza-Mueller,Portátil,1749.13,3
2024-12-16,Wilson-Gentry,Portátil,525.18,3
2024-10-05,"Vasquez, Graham and Wilson",Accesorio,167.21,5
2024-11-30,"Brown, Baldwin and Tran",Tablet,361.38,1
2024-06-16,Taylor-Coffey,Portátil,508.29,5
2025-05-10,Brown-Hanson,Móvil,755.24,2
2025-02-08,"Ball, Smith and Kane",Móvil,111.48,5
2025-05-20,Campbell Ltd,Móvil,1386.03,1
2025-01-06,White and Sons,Accesorio,1069.8,4
2024-08-13,Wade-Smith,Móvil,859.91,1
2024-10-28,"Harrell, Lewis and Baker",Móvil,1098.07,1
2024-07-10,Taylor Ltd,Accesorio,1981.2,4
2025-03-16,Dawson Group,Portátil,958.42,5
2024-08-10,Rios Inc,Tablet,1313.63,4
2025-05-02,Robinson Inc,Accesorio,409.17,1
2024-11-19,"Reed, Roberts and Rice",Portátil,739.5,1
2025-05-10,Jackson Group,Tablet,1412.56,1
2024-12-10,Garcia Inc,Portátil,1934.72,1
2024-11-06,"Rodriguez, Pratt and Benitez",Accesorio,272.57,2
2024-12-01,"Herrera, Doyle and Benton",Tablet,1143.23,1
2024-06-15,Davis-Lopez,Tablet,253.19,2
2024-11-05,Webster-Reynolds,Accesorio,62.52,3
2024-09-06,Jackson Inc,Portátil,1541.26,5
2025-01-24,Miller-Jennings,Portátil,1263.32,3
2025-05-19,Clark-Vincent,Tablet,556.11,3
2024-09-24,"Smith, Conner and Jones",Accesorio,1230.74,2
2024-12-21,Brown LLC,Accesorio,721.03,4
2024-06-23,Pope-Smith,Portátil,1220.08,4
2024-09-15,Martin-Carter,Accesorio,1022.11,2
2025-05-19,Brown-Harrington,Accesorio,919.99,1
2024-12-14,Hayes-Vasquez,Accesorio,1512.66,4
2025-03-08,"Pena, Perez and Johnson",Móvil,1190.08,4
2024-11-24,Keller-Rivas,Portátil,312.22,4
2024-10-15,"Hall, Murphy and Huang",Accesorio,1851.15,4
2024-07-13,Ramos Group,Móvil,1882.91,3
2025-02-02,Sanchez-Hardy,Tablet,1014.12,4
2024-12-30,"Johnson, Bradford and Payne",Portátil,431.41,5
2024-09-07,Ward Inc,Accesorio,1507.51,1
2025-03-15,Mckenzie LLC,Móvil,1472.41,2
2024-06-23,Horn PLC,Tablet,1351.07,1
2024-06-24,"Carlson, Cox and White",Tablet,629.38,4
2024-06-28,Brown-Craig,Accesorio,393.02,4
2025-02-01,Foley-Wells,Móvil,1468.67,1
2024-07-11,Murray Ltd,Tablet,1905.28,1
2024-11-03,"Bell, Burnett and Gonzales",Portátil,1620.8,4
2024-11-19,"Hawkins, Crane and Mccoy",Portátil,1384.19,2
2024-07-15,Gallegos-West,Portátil,780.46,3
2025-02-09,Parker LLC,Móvil,269.75,4
2024-12-28,Case PLC,Accesorio,454.06,4
2025-06-07,"Martinez, Brown and Martinez",Tablet,984.44,3
2025-06-12,Nicholson-Rogers,Accesorio,660.73,5
2024-11-08,"Morales, Gonzales and Barrera",Accesorio,1206.65,4
2025-01-12,Anderson-Cunningham,Portátil,472.08,5
2025-03-10,Webb PLC,Móvil,55.83,3
2024-08-08,Cole LLC,Móvil,998.52,5
2024-10-12,Berg-Owens,Móvil,833.05,2
2025-04-01,Wilkerson Ltd,Portátil,1542.74,5
2024-08-27,King LLC,Móvil,1506.3,2
2025-05-29,Hayes-Sawyer,Portátil,1339.58,2
2024-11-21,"Taylor, Atkins and Chandler",Accesorio,1873.33,4
2024-07-04,Fields-Newman,Tablet,1216.7,3
2024-08-18,Warren-Peters,Portátil,135.18,3
2025-03-26,Fletcher-Porter,Portátil,785.38,2
2025-06-06,Harvey and Sons,Portátil,209.81,4
2024-08-30,"Morgan, Kennedy and Cohen",Móvil,300.15,2
2024-06-18,"Santana, Johnson and Ochoa",Tablet,985.64,5
2024-09-09,"Morales, Henderson and Reeves",Móvil,89.82,5
2025-04-01,Cannon-Mitchell,Portátil,920.38,5
2024-09-25,Byrd and Sons,Accesorio,1321.41,4
2025-01-13,Flores Group,Tablet,1370.43,5
2025-03-31,Anderson-Allen,Tablet,1673.63,4
2024-07-11,"Tran, Stanley and Sullivan",Tablet,1184.19,4
2025-03-28,Kennedy LLC,Portátil,665.66,2
2025-06-04,Rivas LLC,Portátil,1006.15,1
2025-05-06,Mccoy-Brown,Tablet,1115.26,4
2024-07-21,Lee-Nelson,Tablet,1976.3,3
2024-07-04,Vazquez-Anderson,Portátil,1128.14,5
2024-10-28,"Gonzalez, Khan and Mercer",Portátil,1990.06,1
2024-08-16,Lewis-Jackson,Accesorio,200.09,2
2025-04-26,"Barnes, Eaton and Lee",Tablet,842.45,2
2024-11-28,Hill-Cox,Portátil,1986.65,2
2025-04-01,Singh Ltd,Portátil,377.92,4
2025-05-24,Nelson LLC,Tablet,1673.97,4
2025-05-20,Jones Group,Móvil,1502.45,4
2024-10-15,"Baker, Frey and Cook",Portátil,866.18,3
2025-02-02,Hubbard Inc,Accesorio,474.94,5
2025-01-30,"Higgins, White and Garrett",Portátil,222.93,2
2024-09-30,Wagner LLC,Portátil,814.33,2
2024-07-10,"Rodriguez, Irwin and Russell",Portátil,271.97,2
2025-03-15,"Bishop, Barrera and Guerrero",Portátil,1024.2,4
2024-09-26,"Carlson, Mason and Ramos",Accesorio,728.72,2
2024-09-13,"Harris, Lewis and Solomon",Portátil,808.58,2
2025-01-25,Brooks-Brewer,Accesorio,1845.8,2
2025-04-06,Allen-Smith,Portátil,966.9,5
2024-11-30,Green Ltd,Tablet,572.13,1
2024-07-10,"Robinson, Ramirez and Stephenson",Portátil,655.42,5
2024-08-16,"Hurst, Williams and Rosario",Portátil,523.21,2
2025-04-06,"Jackson, Nguyen and Gonzalez",Tablet,1511.98,3
2024-07-10,"Gordon, Taylor and Sullivan",Tablet,1031.87,3
2024-09-30,Newton PLC,Accesorio,1812.42,2
2025-02-02,Case-Parker,Portátil,348.64,3
2025-03-12,"Jones, Adams and Perry",Móvil,1227.33,2
2024-11-15,"Paul, Price and Swanson",Móvil,1826.01,3
2024-10-29,"Sims, Allen and Griffin",Portátil,903.99,3
2024-10-04,Ibarra and Sons,Portátil,1675.57,2
2025-04-01,Stone Group,Tablet,1137.42,1
2025-01-17,"Fuller, Cruz and Smith",Tablet,1672.54,4
2024-07-11,Kim-Bell,Móvil,1813.98,1
2024-06-16,Mccullough LLC,Móvil,1428.0,4
2024-06-13,"Ritter, Miller and Williams",Portátil,286.95,5
2025-05-11,Lopez Group,Accesorio,504.88,5
2024-08-12,"Weaver, Mccormick and Rivers",Tablet,748.11,1
2024-12-17,Fowler Inc,Móvil,1460.49,5
2025-05-17,Spencer Inc,Tablet,670.76,1
2024-09-17,"Williamson, Phillips and Watson",Tablet,809.74,1
2025-04-20,"Foster, James and Munoz",Móvil,66.92,4
2025-02-01,Wagner-Green,Accesorio,1066.57,3
2024-06-24,Holland LLC,Portátil,1318.69,4
2024-07-14,Taylor-Myers,Tablet,756.61,5
2025-02-02,Wilkinson and Sons,Accesorio,314.44,3
2024-09-11,"Lowery, Jones and Petty",Portátil,1146.69,5
2025-01-10,Stone LLC,Móvil,1420.11,4
2025-03-10,"Camacho, Nelson and Hester",Accesorio,1290.3,2
2025-02-09,"Kim, Woodard and Hurst",Tablet,1319.16,1
2025-02-25,"Gordon, Watkins and Johnson",Accesorio,830.9,1
2024-10-06,Andrews-Keller,Portátil,1760.82,2
2025-01-18,"Allison, Clark and Wallace",Accesorio,424.61,4
2024-06-18,Cortez-Garcia,Accesorio,106.13,2
2024-10-26,Jacobs Ltd,Portátil,983.7,2
2025-02-14,Stewart LLC,Tablet,1950.51,2
2025-04-08,Hudson and Sons,Tablet,308.58,2
2024-10-15,Harmon-Baxter,Móvil,1483.2,3
2024-12-24,"Chen, Montgomery and Maynard",Portátil,1392.27,5
2024-11-15,Bond Group,Móvil,1630.98,1
2024-08-29,Rhodes-Solomon,Accesorio,1363.73,2
2024-11-03,Murphy-Miller,Móvil,1480.36,4
2024-08-14,Davis LLC,Tablet,651.66,1
2024-07-30,Alvarado Group,Portátil,1788.54,1
2024-10-04,"Mitchell, Garcia and Johnson",Tablet,615.87,2
2025-03-27,Reed-Carter,Tablet,1533.52,5
2024-12-13,"Schultz, Morris and Brooks",Tablet,352.84,1
2024-10-14,Davidson-Ruiz,Móvil,1401.6,2
2024-11-25,"Landry, Rivera and Morrow",Tablet,64.28,5
2025-03-04,Morse-House,Tablet,906.48,3
2025-03-23,Ellis-Walker,Portátil,280.13,5
2025-04-29,Castro-Brady,Accesorio,1331.87,3
2025-03-05,"Knapp, Moore and Jones",Accesorio,1979.9,1
2024-08-14,Hurley-Garner,Tablet,250.95,4
2025-04-12,Ellis-Watkins,Tablet,425.19,5
2025-02-02,Keller LLC,Portátil,1799.65,4
2025-03-22,Christian PLC,Portátil,673.84,2
2025-03-15,Howell PLC,Tablet,1685.6,1
2025-02-18,Murphy-Martin,Portátil,1041.71,2
2025-03-27,Crawford-Gregory,Accesorio,1727.15,1
2025-01-13,"Jensen, Thomas and Wilkins",Portátil,1303.86,3
2025-02-11,Adams-Kim,Accesorio,673.07,3
2024-07-04,Malone-Peterson,Móvil,1511.23,5
2025-03-01,Campbell Group,Móvil,118.7,2
2025-01-05,Harrison-Flores,Móvil,986.56,4
2025-04-15,"Peterson, Mann and Harris",Accesorio,1187.02,4
2025-05-23,Brooks-Wright,Móvil,1561.97,5
2024-08-10,Butler-Collins,Tablet,505.77,5
2025-03-04,"Jackson, Nelson and Dixon",Accesorio,231.88,3
2024-08-03,Gibbs-Harris,Portátil,1677.79,5
2025-05-02,Jones PLC,Móvil,1237.22,1
2024-12-12,Lopez-Thomas,Móvil,1577.71,3
2024-08-17,Winters-Barajas,Móvil,596.86,2
2025-05-05,Hopkins Ltd,Tablet,54.29,4
2024-12-15,Garcia-Best,Móvil,1049.16,2
2024-07-07,Brock Group,Tablet,849.72,2
2024-06-30,Harris Ltd,Tablet,1365.36,5
2025-04-03,Brown LLC,Móvil,1906.93,3
2024-09-27,Rice LLC,Móvil,971.65,1
2024-09-12,"Brock, Jordan and Ortega",Accesorio,900.55,5
2025-02-15,"Jacobs, Gonzalez and Walker",Tablet,1476.73,5
2025-05-12,"Williams, Moore and Kerr",Accesorio,1563.29,3
2024-06-24,Spears Group,Tablet,392.67,2
2025-03-05,"Frederick, Jimenez and Ellis",Móvil,798.25,5
2024-11-29,Castaneda LLC,Móvil,1131.25,3
2025-03-20,Bennett-Kelly,Portátil,927.05,2
2024-09-30,"Blackwell, Clark and Lam",Tablet,1651.33,1
2024-12-14,"Rivera, Valencia and Wright",Tablet,368.02,5
2024-10-22,"Bowen, Rodriguez and Williams",Tablet,1237.12,4
2024-10-30,Andrews LLC,Portátil,535.04,4
2024-08-27,Medina Ltd,Accesorio,602.59,2
2025-03-14,Vazquez and Sons,Tablet,1221.83,4
2025-02-06,Harris Ltd,Accesorio,689.87,3
2025-03-12,Collins Ltd,Accesorio,292.97,5
2024-12-20,Francis-Johnson,Móvil,58.83,5
2024-06-21,Wright-Reynolds,Tablet,584.24,5
2025-04-01,Smith-Alexander,Accesorio,463.92,3
2025-03-02,Chen-Martinez,Tablet,1492.17,5
2025-04-10,Briggs-Woods,Accesorio,1350.58,5
2024-08-09,Haley-Hart,Accesorio,887.91,5
2024-09-10,Guerrero-Chavez,Tablet,941.12,4
2025-04-30,"Chavez, Brown and Aguilar",Portátil,942.27,1
2024-07-02,"Murphy, Woods and Jackson",Accesorio,1189.27,1
2024-08-13,Moore Ltd,Tablet,1261.39,1
2025-03-31,Hunter-Clark,Portátil,101.32,2
2024-11-29,Martin PLC,Tablet,1602.43,4
2024-08-18,Schmidt-Miranda,Portátil,706.61,4
2025-01-19,Vargas Ltd,Tablet,866.72,3
2025-01-14,Greer-Howard,Portátil,1322.61,1
2024-07-13,"Hardy, Weber and Jones",Accesorio,1890.18,1
2025-02-26,"Hill, Huff and Long",Accesorio,1008.22,3
2025-06-13,Reynolds-Saunders,Tablet,1147.8,2
2024-08-04,"Smith, Scott and Schmitt",Móvil,603.97,2
2024-08-14,Good Ltd,Tablet,1240.86,4
2024-12-22,Medina-Rivera,Tablet,86.36,3
2024-12-10,Cobb PLC,Tablet,1530.96,1
2025-01-14,George-Reed,Tablet,1574.0,4
2024-06-29,"Turner, Hayes and Williams",Móvil,994.72,3
2025-05-20,"Molina, Henderson and Thomas",Portátil,314.64,3
2025-02-02,Mckee-Paul,Móvil,1601.04,4
2025-05-11,"Johnson, Salinas and Collins",Portátil,969.68,5
2024-07-11,Mccullough-Johnson,Móvil,1804.04,4
2025-01-31,Nelson Group,Portátil,636.29,1
2024-06-28,Rodriguez Inc,Móvil,694.35,2
2024-09-02,Smith-Freeman,Tablet,1749.02,4
2025-01-25,"Reese, Cruz and Adams",Accesorio,1501.91,4
2024-12-06,Freeman LLC,Tablet,1052.62,1
2025-02-05,"Shaw, Dorsey and Sawyer",Accesorio,1533.15,2
2025-04-27,"Webster, Burns and Nolan",Tablet,1167.29,4
2024-10-14,Chung Ltd,Portátil,1358.79,2
2024-07-02,Meyer-Romero,Tablet,1048.69,2
2024-10-18,"Mcdonald, Schwartz and Diaz",Portátil,1454.18,1
2024-11-12,Miller-Fisher,Portátil,1551.07,2
2025-01-03,"Snow, Baird and Knight",Accesorio,1121.08,4
2024-11-13,"Allen, King and Fowler",Tablet,213.92,5
2024-10-16,Edwards-Dominguez,Móvil,52.99,3
2024-07-25,Robinson PLC,Tablet,337.49,4
2024-10-13,Lopez LLC,Accesorio,733.04,4
2025-05-10,Dixon LLC,Accesorio,145.11,2
2024-11-04,Jones-Anderson,Accesorio,688.72,2
2025-05-26,"Fletcher, Berger and Hayes",Portátil,1893.44,4
